#info;МФТИ;Федеральное государственное автономное образовательное учреждение высшего образования «Московский физико-технический институт (национальный исследовательский университет)»;;11;11
1;01.03.02;Прикладная математика и информатика;MIR;fpmi;
2;01.03.02;Проектирование и разработка комплексных бизнес-приложений;MIR;fpmi;
3;01.03.01;Фундаментальная математика;MFIR;vshm;
4;03.03.01;Радиотехника и компьютерные технологии;MFR;frkt;
5;03.03.01;Общая и прикладная физика;MFR;lfi;
6;03.03.01;Авиационные технологии и автономные транспортные системы;MFIR;fakt;
7;03.03.01;Геокосмические науки и технологии;MFIR;fakt;
8;03.03.01;Физика перспективных технологий;MFCR;fefm;
9;03.03.01;Биофизика и биоинформатика;MFCIR;fbmf;
10;03.03.01;Природоподобные, плазменные и ядерные технологии;MFCIR;knt;
11;09.03.01;Компьютерные технологии и вычислительная техника;MIFR;frkt;
12;09.03.01;Программная инженерия и компьютерные технологии;MIFR;fakt;
13;09.03.01;Системное программирование и прикладная математика;MIFR;fpmi;
14;09.03.01;Естественные и компьютерные науки;MIFR;fpmi;
15;09.03.01;Математическое моделирование и теория управления;MIFR;fpmi;
16;09.03.04;Программная инженерия;MIR;vshpi;
17;11.03.04;Электроника и наноэлектроника;MFCR;fakt;
18;16.03.01;Техническая физика;MFR;fakt;
19;19.03.01;Биотехнология;BMCIFR;fbmf;
#lgots;;;;;
0;Всероссийская олимпиада школьников по математике;математика;P0;*;*
0;Всероссийская олимпиада школьников по информатике;информатика;P0;11 .fakt .fpmi .fbmf .knt .fbvt .vshpi;*
0;Всероссийская олимпиада школьников по физике;физика;P0;13 14 15 .frkt .lfi .fakt .fefm .fbmf .knt .fbvt .vshpi;*
0;Всероссийская олимпиада школьников по химии;химия;P0;14  15 .fefm .fbmf .knt .fbvt;*
0;Всероссийская олимпиада школьников по биологии;биология;P0;14 15 .fbmf .fbvt;*
0;Всероссийская олимпиада школьников по астрономии;астрономия;P0;4 .lfi .fakt .fefm .knt .vshpi 14 15;*
0;Всероссийская олимпиада школьников по экономике;экономика;P0;.fpmi .vshpi;*
0;Всероссийская олимпиада школьников по технологии;робототехника;P0;.frkt .fbmf .vshpi;*
0;Всероссийская олимпиада школьников по технологии;информационная безопасность;P0;.frkt .vshpi;*
-1;Всероссийская олимпиада школьников по русскому языку;русский язык;P0;*;R
-1;Всероссийская олимпиада школьников по экономике;экономика;P0;*;M
-1;Всероссийская олимпиада школьников по астрономии;астрономия;P0;*;F
-1;Всероссийская олимпиада школьников по технологии;робототехника;P0;*;I
-1;Всероссийская олимпиада школьников по технологии;информационная безопасность;P0;*;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";автоматизация бизнес-процессов;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";автоматизация бизнес-процессов;W3;4;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";беспилотные авиационные системы;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";беспилотные авиационные системы;W3;4;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";водные робототехнические системы;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";водные робототехнические системы;W3;4;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";интеллектуальные робототехнические системы;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";интеллектуальные робототехнические системы;W3;4;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";искусственный интеллект;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";искусственный интеллект;W3;4;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";технологии беспроводной связи;W3;11;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";технологии беспроводной связи;W3;4;F
0;Всероссийская олимпиада по искусственному интеллекту;искусственный интеллект;W3;11;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";анализ данных;W3;11;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";инженерные науки;W3;11;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";инженерные науки;W3;4;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";информатика;W3;11;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.frkt;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";физика;W3;.frkt;F
0;Всесибирская открытая олимпиада школьников;информатика;W3;11;I
0;Всесибирская открытая олимпиада школьников;математика;W3;.frkt;M
0;Всесибирская открытая олимпиада школьников;физика;W3;.frkt;F
0;Вузовско-академическая олимпиада по информатике;информатика;W3;11;I
0;Инженерная олимпиада школьников;физика;W3;.frkt;F
0;Интернет-олимпиада школьников по физике;физика;W3;.frkt;F
0;"Международная олимпиада ""Innopolis Open""";информатика;W3;11;I
0;"Международная олимпиада ""Innopolis Open""";робототехника;W3;11;I
0;"Межрегиональная олимпиада школьников ""Будущие исследователи - будущее науки""";физика;W3;.frkt;F
0;Московская олимпиада школьников;астрономия;W3;4;F
0;Московская олимпиада школьников;информатика;W3;11;I
0;Московская олимпиада школьников;математика;W3;.frkt;M
0;Московская олимпиада школьников;физика;W3;.frkt;F
0;Объединенная межвузовская олимпиада школьников;математика;W3;.frkt;M
0;Олимпиада Курчатов;математика;W3;.frkt;M
0;Олимпиада Курчатов;физика;W3;.frkt;F
0;"Олимпиада школьников ""Ломоносов""";информатика;W3;11;I
0;"Олимпиада школьников ""Ломоносов""";математика;W3;.frkt;M
0;"Олимпиада школьников ""Ломоносов""";физика;W3;.frkt;F
0;"Олимпиада школьников ""Покори Воробьевы горы!""";математика;W3;.frkt;M
0;"Олимпиада школьников ""Покори Воробьевы горы!""";физика;W3;.frkt;F
0;"Олимпиада школьников ""Робофест""";физика;W3;.frkt;F
0;"Олимпиада школьников ""Физтех""";математика;W3;.frkt;M
0;"Олимпиада школьников ""Физтех""";научно-технический;W3;11;I
0;"Олимпиада школьников ""Физтех""";научно-технический;W3;4;F
0;"Олимпиада школьников ""Физтех""";физика;W3;.frkt;F
0;"Олимпиада школьников ""Шаг в будущее""";информатика;W3;11;I
0;"Олимпиада школьников ""Шаг в будущее""";физика;W3;.frkt;F
0;Олимпиада школьников по информатике и программированию;информатика;W3;11;I
0;"Олимпиада школьников по программированию ""ТехноКубок""";информатика;W3;11;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;информатика;W3;11;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;W3;.frkt;M
0;Олимпиада школьников Санкт-Петербургского государственного университета;физика;W3;.frkt;F
0;Открытая олимпиада школьников;информатика;W3;11;I
0;Открытая олимпиада школьников;математика;W3;.frkt;M
0;Открытая олимпиада школьников по программированию;информатика;W3;11;I
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";информатика;W3;11;I
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";математика;W3;.frkt;M
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";физика;W3;.frkt;F
0;Санкт-Петербургская астрономическая олимпиада;астрономия;W3;4;F
0;Санкт-Петербургская олимпиада школьников;математика;W3;.frkt;M
0;Турнир городов;математика;W3;.frkt;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.lfi;M
0;Всесибирская открытая олимпиада школьников;математика;W3;.lfi;M
0;Всесибирская открытая олимпиада школьников;физика;W3;.lfi;F
0;Городская открытая олимпиада школьников по физике;физика;W3;.lfi;F
0;Инженерная олимпиада школьников;физика;W3;.lfi;F
0;Московская олимпиада школьников;астрономия;W3;.lfi;F
0;Московская олимпиада школьников;математика;W3;.lfi;M
0;Московская олимпиада школьников;физика;W3;.lfi;F
0;Олимпиада Курчатов;математика;W3;.lfi;M
0;Олимпиада Курчатов;физика;W3;.lfi;F
0;"Олимпиада школьников ""Ломоносов""";математика;W3;.lfi;M
0;"Олимпиада школьников ""Ломоносов""";физика;W3;.lfi;F
0;"Олимпиада школьников ""Покори Воробьевы горы!""";математика;W3;.lfi;M
0;"Олимпиада школьников ""Покори Воробьевы горы!""";физика;W3;.lfi;F
0;"Олимпиада школьников ""Физтех""";инженерное дело;W3;.lfi;F
0;"Олимпиада школьников ""Физтех""";математика;W3;.lfi;M
0;"Олимпиада школьников ""Физтех""";научно-технический;W3;.lfi;F
0;"Олимпиада школьников ""Физтех""";физика;W3;.lfi;F
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;W3;.lfi;M
0;Олимпиада Юношеской математической школы;математика;W3;.lfi;M
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";математика;W3;.lfi;M
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";физика;W3;.lfi;F
0;Санкт-Петербургская олимпиада школьников;математика;W3;.lfi;M
0;Турнир городов;математика;W3;.lfi;M
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";наносистемы и наноинженерия;W3;.knt;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";информатика;W3;.knt;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.knt;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";физика;W3;.knt;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";химия;W3;.knt;C
0;Всероссийская Сеченовская олимпиада школьников;химия;W3;.knt;C
0;Всесибирская открытая олимпиада школьников;информатика;W3;.knt;I
0;Всесибирская открытая олимпиада школьников;математика;W3;.knt;M
0;Всесибирская открытая олимпиада школьников;физика;W3;.knt;F
0;Городская открытая олимпиада школьников по физике;физика;W3;.knt;F
0;"Многопредметная олимпиада ""Юные таланты""";химия;W3;.knt;C
0;Московская олимпиада школьников;астрономия;W3;.knt;F
0;Московская олимпиада школьников;информатика;W3;.knt;I
0;Московская олимпиада школьников;математика;W3;.knt;M
0;Московская олимпиада школьников;предпрофессиональная;W3;.knt;F
0;Московская олимпиада школьников;физика;W3;.knt;F
0;Московская олимпиада школьников;химия;W3;.knt;C
0;Олимпиада Курчатов;математика;W3;.knt;M
0;Олимпиада Курчатов;физика;W3;.knt;F
0;"Олимпиада школьников ""Ломоносов""";информатика;W3;.knt;I
0;"Олимпиада школьников ""Ломоносов""";математика;W3;.knt;M
0;"Олимпиада школьников ""Ломоносов""";физика;W3;.knt;F
0;"Олимпиада школьников ""Ломоносов""";химия;W3;.knt;C
0;"Олимпиада школьников ""Покори Воробьевы горы!""";математика;W3;.knt;M
0;"Олимпиада школьников ""Покори Воробьевы горы!""";физика;W3;.knt;F
0;"Олимпиада школьников ""Робофест""";физика;W3;.knt;F
0;"Олимпиада школьников ""Физтех""";математика;W3;.knt;M
0;"Олимпиада школьников ""Физтех""";научно-технический;W3;.knt;F
0;"Олимпиада школьников ""Физтех""";физика;W3;.knt;F
0;"Олимпиада школьников ""Шаг в будущее""";физика;W3;.knt;F
0;Олимпиада школьников по информатике и программированию;информатика;W3;.knt;I
0;"Олимпиада школьников по программированию ""ТехноКубок""";информатика;W3;.knt;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;информатика;W3;.knt;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;W3;.knt;M
0;Олимпиада школьников Санкт-Петербургского государственного университета;химия;W3;.knt;C
0;Олимпиада Юношеской математической школы;математика;W3;.knt;M
0;"Открытая межвузовская олимпиада школьников Сибирского федерального округа ""Будущее Сибири""";химия;W3;.knt;C
0;Открытая олимпиада школьников;информатика;W3;.knt;I
0;Открытая олимпиада школьников по программированию;информатика;W3;.knt;I
0;"Открытая олимпиада школьников по программированию ""Когнитивные технологии""";информатика;W3;.knt;I
0;Открытая химическая олимпиада;химия;W3;.knt;C
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";математика;W3;.knt;M
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";физика;W3;.knt;F
0;Санкт-Петербургская астрономическая олимпиада;астрономия;W3;.knt;F
0;Санкт-Петербургская олимпиада школьников;математика;W3;.knt;M
0;Санкт-Петербургская олимпиада школьников;химия;W3;.knt;C
0;Турнир городов;математика;W3;.knt;M
0;Турнир имени М.В. Ломоносова;математика;W3;.knt;M
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";большие данные и машинное обучение;W3;.vshpi;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";информационная безопасность;W3;.vshpi;I
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";искусственный интеллект;W3;.vshpi;I
0;Всероссийская олимпиада по искусственному интеллекту;искусственный интеллект;W3;.vshpi;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";информатика;W3;.vshpi;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.vshpi;M
0;Всесибирская открытая олимпиада школьников;информатика;W3;.vshpi;I
0;Вузовско-академическая олимпиада по информатике;информатика;W3;.vshpi;I
0;Московская олимпиада школьников;информатика;W3;.vshpi;I
0;Московская олимпиада школьников;математика;W3;.vshpi;M
0;Олимпиада Курчатов;математика;W3;.vshpi;M
0;"Олимпиада школьников ""Ломоносов""";математика;W3;.vshpi;M
0;"Олимпиада школьников ""Покори Воробьевы горы!""";математика;W3;.vshpi;M
0;"Олимпиада школьников ""Физтех""";математика;W3;.vshpi;M
0;Олимпиада школьников по информатике и программированию;информатика;W3;.vshpi;I
0;"Олимпиада школьников по программированию ""ТехноКубок""";информатика;W3;.vshpi;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;информатика;W3;.vshpi;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;W3;.vshpi;M
0;Открытая олимпиада школьников;информатика;W3;.vshpi;I
0;Открытая олимпиада школьников по программированию;информатика;W3;.vshpi;I
0;"Открытая олимпиада школьников по программированию ""Когнитивные технологии""";информатика;W3;.vshpi;I
0;Санкт-Петербургская олимпиада школьников;математика;W3;.vshpi;M
0;Турнир городов;математика;W3;.vshpi;M
0;"""Формула Единства""/""Третье тысячелетие""";математика;W3;.fbmf;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";биология;W3;.fbmf;B
0;"Всероссийская олимпиада школьников ""Высшая проба""";информатика;W3;.fbmf;I
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.fbmf;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";химия;W3;.fbmf;C
0;"Всероссийская олимпиада школьников ""Миссия выполнима. Твое призвание - финансист!""";математика;W3;.fbmf;M
0;Всероссийская Сеченовская олимпиада школьников;биология;W3;.fbmf;B
0;Всероссийская Сеченовская олимпиада школьников;химия;W3;.fbmf;C
0;Всесибирская открытая олимпиада школьников;биология;W3;.fbmf;B
0;Всесибирская открытая олимпиада школьников;информатика;W3;.fbmf;I
0;Всесибирская открытая олимпиада школьников;математика;W3;.fbmf;M
0;Всесибирская открытая олимпиада школьников;физика;W3;.fbmf;F
0;Всесибирская открытая олимпиада школьников;химия;W3;.fbmf;C
0;Вузовско-академическая олимпиада по информатике;информатика;W3;.fbmf;I
0;Городская открытая олимпиада школьников по физике;физика;W3;.fbmf;F
0;Инженерная олимпиада школьников;физика;W3;.fbmf;F
0;Интернет-олимпиада школьников по физике;физика;W3;.fbmf;F
0;Международная Менделеевская Олимпиада по химии;химия;W3;.fbmf;C
0;"Международная олимпиада ""Innopolis Open""";информатика;W3;.fbmf;I
0;"Международная олимпиада ""Innopolis Open""";математика;W3;.fbmf;M
0;"Международная олимпиада школьников Уральского федерального университета ""Изумруд""";математика;W3;.fbmf;M
0;"Международная олимпиада школьников Уральского федерального университета ""Изумруд""";химия;W3;.fbmf;C
0;"Межрегиональная олимпиада школьников ""Будущие исследователи - будущее науки""";биология;W3;.fbmf;B
0;"Межрегиональная олимпиада школьников ""Будущие исследователи - будущее науки""";математика;W3;.fbmf;M
0;"Межрегиональная олимпиада школьников ""Будущие исследователи - будущее науки""";физика;W3;.fbmf;F
0;"Межрегиональная олимпиада школьников ""Будущие исследователи - будущее науки""";химия;W3;.fbmf;C
0;Межрегиональная олимпиада школьников имени И.Я. Верченко;математика;W3;.fbmf;M
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;математика;W3;.fbmf;M
0;Межрегиональная олимпиада школьников на базе ведомственных образовательных организаций;физика;W3;.fbmf;F
0;"Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет""";математика;W3;.fbmf;M
0;"Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет""";физика;W3;.fbmf;F
0;"Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет""";химия;W3;.fbmf;C
0;"Многопредметная олимпиада ""Юные таланты""";химия;W3;.fbmf;C
0;Московская олимпиада школьников;генетика;W3;.fbmf;B
0;Московская олимпиада школьников;информатика;W3;.fbmf;I
0;Московская олимпиада школьников;математика;W3;.fbmf;M
0;Московская олимпиада школьников;физика;W3;.fbmf;F
0;Московская олимпиада школьников;химия;W3;.fbmf;C
0;Объединенная межвузовская олимпиада школьников;математика;W3;.fbmf;M
0;Олимпиада Курчатов;математика;W3;.fbmf;M
0;Олимпиада Курчатов;физика;W3;.fbmf;F
0;"Олимпиада школьников ""Гранит науки""";информатика;W3;.fbmf;I
0;"Олимпиада школьников ""Ломоносов""";биология;W3;.fbmf;B
0;"Олимпиада школьников ""Ломоносов""";информатика;W3;.fbmf;I
0;"Олимпиада школьников ""Ломоносов""";математика;W3;.fbmf;M
0;"Олимпиада школьников ""Ломоносов""";физика;W3;.fbmf;F
0;"Олимпиада школьников ""Ломоносов""";химия;W3;.fbmf;C
0;"Олимпиада школьников ""Надежда энергетики""";математика;W3;.fbmf;M
0;"Олимпиада школьников ""Надежда энергетики""";физика;W3;.fbmf;F
0;"Олимпиада школьников ""Покори Воробьевы горы!""";математика;W3;.fbmf;M
0;"Олимпиада школьников ""Покори Воробьевы горы!""";физика;W3;.fbmf;F
0;"Олимпиада школьников ""Робофест""";физика;W3;.fbmf;F
0;"Олимпиада школьников ""Физтех""";биология;W3;.fbmf;B
0;"Олимпиада школьников ""Физтех""";математика;W3;.fbmf;M
0;"Олимпиада школьников ""Физтех""";физика;W3;.fbmf;F
0;"Олимпиада школьников ""Шаг в будущее""";информатика;W3;.fbmf;I
0;"Олимпиада школьников ""Шаг в будущее""";математика;W3;.fbmf;M
0;"Олимпиада школьников ""Шаг в будущее""";физика;W3;.fbmf;F
0;Олимпиада школьников по информатике и программированию;информатика;W3;.fbmf;I
0;"Олимпиада школьников по программированию ""ТехноКубок""";информатика;W3;.fbmf;I
0;Олимпиада школьников по химии в ФГБОУ ВО ПСПбГМУ им. И.П. Павлова Минздрава России;химия;W3;.fbmf;C
0;Олимпиада школьников Санкт-Петербургского государственного университета;биология;W3;.fbmf;B
0;Олимпиада школьников Санкт-Петербургского государственного университета;информатика;W3;.fbmf;I
0;Олимпиада школьников Санкт-Петербургского государственного университета;математика;W3;.fbmf;M
0;Олимпиада школьников Санкт-Петербургского государственного университета;физика;W3;.fbmf;F
0;Олимпиада школьников Санкт-Петербургского государственного университета;химия;W3;.fbmf;C
0;Олимпиада Юношеской математической школы;математика;W3;.fbmf;M
0;"Открытая межвузовская олимпиада школьников Сибирского федерального округа ""Будущее Сибири""";физика;W3;.fbmf;F
0;"Открытая межвузовская олимпиада школьников Сибирского федерального округа ""Будущее Сибири""";химия;W3;.fbmf;C
0;Открытая олимпиада школьников;информатика;W3;.fbmf;I
0;Открытая олимпиада школьников;математика;W3;.fbmf;M
0;Открытая олимпиада школьников;физика;W3;.fbmf;F
0;Открытая олимпиада школьников по программированию;информатика;W3;.fbmf;I
0;"Открытая олимпиада школьников по программированию ""Когнитивные технологии""";информатика;W3;.fbmf;I
0;Открытая региональная межвузовская олимпиада школьников (ОРМО) с международным участием;физика;W3;.fbmf;F
0;Открытая химическая олимпиада;химия;W3;.fbmf;C
0;"Отраслевая олимпиада школьников ""Газпром""";физика;W3;.fbmf;F
0;"Отраслевая олимпиада школьников ""Газпром""";химия;W3;.fbmf;C
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";информатика;W3;.fbmf;I
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";математика;W3;.fbmf;M
0;"Отраслевая физико-математическая олимпиада школьников ""Росатом""";физика;W3;.fbmf;F
0;Пироговская олимпиада для школьников по химии и биологии;биология;W3;.fbmf;B
0;Пироговская олимпиада для школьников по химии и биологии;химия;W3;.fbmf;C
0;Санкт-Петербургская олимпиада школьников;математика;W3;.fbmf;M
0;Санкт-Петербургская олимпиада школьников;химия;W3;.fbmf;C
0;Турнир городов;математика;W3;.fbmf;M
0;Турнир имени М.В. Ломоносова;биология;W3;.fbmf;B
0;Турнир имени М.В. Ломоносова;математика;W3;.fbmf;M
0;Турнир имени М.В. Ломоносова;физика;W3;.fbmf;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";автономные транспортные системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";беспилотные авиационные системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";водные робототехнические системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";инженерные биологические системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";интеллектуальные робототехнические системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";интеллектуальные энергетические системы;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";летающая робототехника;W3;.fefm;F
0;"Всероссийская междисциплинарная олимпиада школьников 8-11 класса ""Национальная технологическая олимпиада""";наносистемы и наноинженерия;W3;.fefm;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";инженерные науки;W3;.fefm;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";математика;W3;.fefm;M
0;"Всероссийская олимпиада школьников ""Высшая проба""";физика;W3;.fefm;F
0;"Всероссийская олимпиада школьников ""Высшая проба""";химия;W3;.fefm;M
0;"Всероссийский конкурс научных работ школьников ""Юниор""";естественные науки;W3;.fefm;F
0;"Всероссийский конкурс научных работ школьников ""Юниор""";инженерные науки;W3;.fefm;F
0;Всесибирская открытая олимпиада школьников;математика;W3;.fefm;M
0;Всесибирская открытая олимпиада школьников;физика;W3;.fefm;F
0;Всесибирская открытая олимпиада школьников;химия;W3;.fefm;M
0;Городская открытая олимпиада школьников по физике;физика;W3;.fefm;F
0;Инженерная олимпиада школьников;физика;W3;.fefm;F
0;Интернет-олимпиада школьников по физике;физика;W3;.fefm;F
0;Международная Менделеевская Олимпиада по химии;химия;W3;.fefm;M
0;"Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет""";физика;W3;.fefm;F
0;"Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет""";химия;W3;.fefm;M
0;"Многопредметная олимпиада ""Юные таланты""";химия;W3;.fefm;M
0;Московская олимпиада школьников;астрономия;W3;.fefm;F
0;Московская олимпиада школьников;математика;W3;.fefm;M
0;Московская олимпиада школьников;предпрофессиональная;W3;.fefm;F
0;Московская олимпиада школьников;физика;W3;.fefm;F
0;Московская олимпиада школьников;химия;W3;.fefm;M
0;Объединенная межвузовская олимпиада школьников;математика;W3;.fefm;M
0;Олимпиада Курчатов;математика;W3;.fefm;M
0;Олимпиада Курчатов;физика;W3;.fefm;F
0;"Олимпиада школьников ""Ломоносов""";инженерные науки;W3;.fefm;F
